quadgram,PMI
"('RNA', 'M5U', 'methyltransferase', 'family')",25.228830755726868
"('RNA', 'methyltransferase', 'TrmD', 'family')",25.228830755726868
"('RNA', 'methyltransferase', 'TrmH', 'family')",25.228830755726868
"('supervised', 'orthologous', 'group,3D', 'domain')",25.171291882953525
"('bacterial-type', 'RNA', 'polymerase', 'transcription')",25.162228774260626
"('ABC', 'transporter', 'substrate-binding', 'protein')",25.139081998752246
"('prophage', 'major', 'head', 'subunit')",25.13873277899865
"('replisome', 'organizer', 'N-terminal', 'domain')",25.133806491091903
"('binds', 'small', 'regulatory', 'RNA')",25.1278667212532
"('minor', 'tail', 'protein,4Fe-4S', 'single')",25.12507237094642
"('transferase', 'hexapeptide', 'repeat', 'protein')",25.117169448171474
"('Firmicute', 'plasmid', 'replication', 'protein')",25.11272818263526
"('Stage', 'III', 'sporulation', 'protein')",25.10651333439072
"('PFAM', 'cell', 'wall', 'hydrolase')",25.102199117319934
"('DNA-directed', 'DNA', 'polymerase', 'activity,5')",25.09946478033055
"('polymerase', 'III', 'alpha', 'subunit')",25.099369833814215
"('recombinases', 'DNA', 'invertase', 'Pin')",25.094582805995216
"('ATPase', 'histidine', 'kinase', 'DNA')",25.08757440679331
"('translation', 'initiation', 'factor', 'activity')",25.072022681707388
"('RNA', 'dependent', 'RNA', 'polymerase')",25.06912654404779
"('factor', 'enzyme', '1,3D', 'domain')",25.053081148779455
"('PFAM', 'KAP', 'P-loop', 'domain')",25.042535916407473
"('LAGLIDADG', 'DNA', 'endonuclease', ""family,5'-3"")",25.040021660479766
"('ATPase', 'component', 'photorepair', 'protein')",25.035496938622764
"('Bifunctional', 'purine', 'biosynthesis', 'protein')",25.022854281034597
"('Ftsk', 'spoiiie', 'family', 'protein')",25.013503404090493
"('PFAM', 'Radical', 'SAM', 'domain')",25.011641908461684
"('The', 'first', 'step', 'involved')",24.996452405085343
"('binding', 'transcription', 'factor', ""activity,5'-3"")",24.987071596979426
"('lipolytic', 'protein', 'G-D-S-L', 'family')",24.975029256275867
"('TniB', 'protein,3D', 'domain', 'protein')",24.974521060141228
"('SOS', 'response', 'associated', 'peptidase')",24.972896215493236
"('process', 'Holliday', 'junction', 'intermediates')",24.969642340389726
"('PFAM', 'Cobalt', 'transport', 'protein')",24.95606369242423
"('minor', 'tail', 'protein,4Fe-4S', 'iron')",24.947285251731138
"('Phosphoadenosine', 'phosphosulfate', 'reductase', 'family')",24.94502152404919
"('lysR', 'substrate', 'binding', 'domain')",24.944536111235756
"('efficient', 'RNA', 'polymerase', 'transcription')",24.930055332131595
"('biogenesis', 'protein', 'transmembrane', 'region')",24.925867721142247
"('Maj_tail_phi13', 'phage', 'major', 'tail')",24.878133855691416
"('viral', 'recombinase', 'family,3D', 'domain')",24.862991751530465
"('Fe2', 'transport', 'system', 'protein')",24.855832353003905
"('stage', 'III', 'sporulation', 'protein')",24.855160733604563
"('PFAM', 'extracellular', 'solute-binding', 'protein')",24.84420419686643
"('Bacterial', 'alpha-L-rhamnosidase', 'C-terminal', 'domain')",24.84026307233932
"('Bacteriophage', 'lambda', 'Kil', 'protein')",24.818329713648318
"('ATP', 'like', 'common', 'ATP-dependent')",24.810077176546642
"('DNA', 'helicase', 'recG', 'C-terminal')",24.80810463484552
"('DNA-binding', 'protein,6-O-methylguanine', 'DNA', 'methyltransferase')",24.807768564251724
"('ion', 'transmembrane', 'transporter', 'activity')",24.804976864006427
"('polymerase', 'III', 'subunit', 'theta')",24.80407157880947
"('Mate', 'efflux', 'family', 'protein')",24.796692015017356
"('MATE', 'efflux', 'family', 'protein')",24.79669201501735
"('Calcineurin-like', 'phosphoesterase', 'superfamily', 'domain')",24.795273182639725
"('UvrD-like', 'helicase', 'C-terminal', 'domain')",24.76765932338248
"('TIGRFAM', 'anaerobic', 'ribonucleoside-triphosphate', 'reductase')",24.758558716899486
"('Phage', 'Terminase,4-phosphoerythronate', 'dehydrogenase', 'activity')",24.750426684237695
"('Prophage', 'tail', 'length', 'tape')",24.744334438830187
"(',Phage', 'tail-collar', 'fibre', 'protein')",24.73606204853664
"('Phage', 'Tail', 'Protein', 'X,4Fe-4S')",24.73533458818855
"('Phage', 'Tail', 'Protein', ""X,5'-3"")",24.73533458818855
"('system', 'Conjugative', 'DNA', 'transfer')",24.734362258580795
"('restriction', 'enzyme', 'res', 'subunit')",24.73363564917627
"('base', 'DNA', 'N-glycosylase', 'activity')",24.713956931711714
"('Helicase', 'conserved', 'C-terminal', 'domain')",24.705527994825395
"('TIGRFAM', 'cell', 'envelope-related', 'function')",24.678970840399543
"('pathway', 'signal', 'sequence', 'domain')",24.664623395188954
"('RNA', 'methyltransferase', 'RsmD', 'family')",24.643868255005707
"(',C-5', 'cytosine-specific', 'DNA', 'methylase')",24.63752941452004
"('C-5', 'cytosine-specific', 'DNA', 'methylase')",24.626437799990498
"('DNA', 'polymerase', 'activity,4Fe-4S', 'single')",24.624054663072222
"('Site-specific', 'recombinases', 'DNA', 'invertase')",24.621829808860085
"('RNA', 'polymerase', 'sigma-70', 'factor')",24.61449792198532
"('Phage', 'integrase', 'family,4Fe-4S', 'iron')",24.587100622464767
"('COG4626', 'Phage', 'terminase-like', 'protein')",24.5774441920223
"('Cold', 'shock', 'protein', 'domain')",24.547510919196313
"('ribonucleoside-triphosphate', 'reductase', 'activating', 'protein')",24.51624817130196
"('bacterial', 'TonB', 'protein', 'C-terminal')",24.504294295630913
"('autotransporter', 'barrel', 'domain', 'protein')",24.492128293060624
"('ATP-dependent', 'DNA', 'helicase', 'recG')",24.469633078950487
"('PFAM', 'MazG', 'nucleotide', 'pyrophosphohydrolase')",24.442513866628417
"('tail', 'fibre', 'assembly', 'protein,4Fe-4S')",24.440407086574858
"('DNA', 'polymerase', 'exhibits', ""5'-3"")",24.439782052868125
"('inactivated', 'derivatives', 'IS30', 'family')",24.413592275306236
"('DNA', 'methylase', 'N-4', 'N-6')",24.39325387528514
"('Sterol', 'carrier', 'protein', 'domain')",24.36571181746571
"('serine', 'threonine', 'protein', 'kinase')",24.364553813020677
"('Putative', 'phage', 'serine', 'protease')",24.349923829854582
"('DNA', 'circularisation', 'protein', 'N-terminus')",24.336894466491636
"('organizer', 'N-terminal', 'domain', 'protein,3D')",24.30664308795412
"('transcriptional', 'regulator', 'AraC', 'family')",24.30162723761712
"(',DAK2', 'domain', 'fusion', 'protein')",24.29644915502859
"('domain', 'fusion', 'protein', 'YloV')",24.29644915502859
"('The', 'glycine', 'cleavage', 'system')",24.295335043679934
"('carrier', 'protein', 'TusA', 'family')",24.292219432156557
"('DNA', 'primase', 'catalytic', 'core')",24.286352455496242
"('COG', 'COG1674', 'DNA', 'segregation')",24.284711735835778
"('linear', 'duplex', 'substrate', 'DNA')",24.282208037829157
"('C-5', 'cytosine-specific', 'DNA', 'methylase,3D')",24.27721249042837
"('C-5', 'cytosine-specific', 'DNA', 'methylase,4Fe-4S')",24.27721249042837
"('RNA', 'polymerase', 'transcriptional', 'activator')",24.276945133457232
"('binding', 'protein', 'LacI', 'transcriptional')",24.27348708230719
"('protein', 'disulfide', 'oxidoreductase', 'activity')",24.26436591513525
"('Amino', 'acid', 'kinase', 'family')",24.25869742218491
"('PFAM', 'Radical', 'SAM', 'superfamily')",24.212128888043907
"('MerR', 'HTH', 'family', 'regulatory')",24.209408928670747
"('tail', 'length', 'tape', 'measure')",24.205594954869667
"('ParB-like', 'nuclease', 'domain,3D', 'domain')",24.202791074082953
"('type', 'III', 'toxin-antitoxin', 'system')",24.14391715190252
"('Bacterial', 'dnaA', 'protein', 'helix-turn-helix')",24.107364230930216
"('regulatory', 'protein', 'GntR', 'HTH')",24.092872898170057
"('TIGRFAM', 'phage', 'head-tail', 'adaptor')",24.079762908549995
"('Nucleotidyltransferase', 'substrate', 'binding', 'protein')",24.078942645923867
"('DNA', 'alkylation', 'repair', 'enzyme')",24.043903960087576
"('D82035', 'ParB', 'family', 'protein')",24.0135034040905
"('ParB', 'family', 'protein', 'VC2772')",24.0135034040905
"('COG1864', 'DNA', 'RNA', 'endonuclease')",23.998279554810914
"('Histidine', 'triad', 'domain', 'protein')",23.956599152143966
"('COG0847', 'DNA', 'polymerase', 'III')",23.919980950463398
"('Mu-like', 'prophage', 'protein', 'Gp16')",23.90636374168769
"('family', 'ligand', 'binding', 'region')",23.88182497797898
"('CobQ/CobB/MinD/ParA', 'nucleotide', 'binding', 'domain')",23.873752011132048
"('ParA', 'nucleotide', 'binding', 'domain')",23.873752011132048
"('Bacteriophage', 'holin', 'family', 'HP1')",23.868949892836916
"('RagB', 'SusD', 'domain', 'protein')",23.85350565917986
"('XRE-family', 'like', 'proteins,3D', 'domain')",23.841984257700574
"('triple', 'helix', 'repeat', 'protein')",23.83902304531201
"('phosphorylation', 'site,3D', 'domain', 'protein')",23.837017536391294
"('Terminase', 'RNAseH', 'like', 'domain')",23.829323908843804
"('DNA', 'clamp', 'loader', 'activity')",23.82854606351365
"('ribosomal', 'protein', 'uS2', 'family')",23.79669201501735
"('ribosomal', 'protein', 'bS21', 'family')",23.79669201501735
"('The', 'free', 'DNA', 'strand')",23.779732149948273
"('III', 'restriction', 'protein', 'res')",23.77916342439695
"('Phage-related', 'minor', 'tail', 'protein,3')",23.699235470815054
"('COG', 'COG3209', 'Rhs', 'family')",23.697089850363888
"('Phage', 'tail', 'assemb.y', 'chaperone')",23.684548399560924
"('COG1783', 'Phage', 'terminase', 'large')",23.65095181683059
"('Phage', 'terminase', 'large', 'subunit,23S')",23.65095181683059
"('DNA', 'segregation', 'ATPase', 'FtsK')",23.6502729504996
"('helicase', 'superfamily', 'c-terminal', 'domain')",23.6426770643481
"('COG', 'COG1783', 'Phage', 'terminase')",23.632247217892726
"('UvrD/REP', 'helicase', 'N-terminal', 'domain')",23.63034027569455
"('alpha', 'beta', 'alpha', 'domain')",23.620611706111035
"('Phage', 'tail', 'protein,23S', 'rRNA-intervening')",23.5573974218089
"('kinase', 'protein', 'serine', 'threonine')",23.557198890963065
"('protein', 'serine', 'threonine', 'kinase')",23.557198890963065
"('serine', 'threonine', 'kinase', 'protein')",23.557198890963065
"('Phage', 'portal', 'protein,4Fe-4S', 'iron')",23.546228341049236
"('Putative', 'amino', 'acid', 'metabolism')",23.534444429268703
"('DNA', 'polymerase', 'also', 'exhibits')",23.53408979684407
"('IstB', 'domain', 'protein', 'ATP-binding')",23.51508944150393
"('Putative', 'Gamma', 'DNA', 'binding')",23.50757206313245
"('PFAM', 'glycoside', 'hydrolase', 'family')",23.50112045156738
"('abortive', 'phage', 'resistance', 'protein')",23.495130364988846
"('biosynthesis', 'translation', 'initiation', 'factor')",23.47151933009045
"('COG3497', 'Phage', 'tail', 'sheath')",23.47098266999143
"('synthetase', 'alpha', 'subunit', 'type')",23.469242767683404
"('transport', 'system', 'ATPase', 'component')",23.428764742182643
"('tail', 'assembly', 'chaperone', 'proteins')",23.403128140479446
"('COG', 'COG1484', 'DNA', 'replication')",23.39392166751601
"('TIGRFAM', 'phage', 'virion', 'morphogenesis')",23.374997528813275
"('binding', 'calmodulin-dependent', 'protein', 'kinase')",23.362453514147923
"('PFAM', 'pentapeptide', 'repeat', 'protein')",23.359960634097874
"('binding', 'protein', 'family,4Fe-4S', 'single')",23.359823258103248
"(',phage', 'tail', 'tape', 'measure')",23.35759804831472
"('system', 'potassium', 'uptake', 'protein')",23.337238661898468
"('Polysaccharide', 'biosynthesis', 'C-terminal', 'domain')",23.291110647558696
"('Probable', 'molybdopterin', 'binding', 'domain')",23.276343936849777
"('Endonuclease', 'Exonuclease', 'phosphatase', 'family')",23.26824701932592
"('GPW', 'gp25', 'family', 'protein')",23.25717248505736
"('permease', 'family', 'protein', 'K06901')",23.257172485057353
"('COG3209', 'Rhs', 'family', 'protein')",23.251873112183432
"('minor', 'structural', 'protein', 'GP20')",23.24826948798063
"('GPW', 'Gp25', 'family', 'protein')",23.245490680009716
"('ATP', 'synthase', 'produces', 'ATP')",23.23641247042292
"('DNA', 'polymerase', 'III', 'alpha')",23.222198619407934
"('Cysteine-rich', 'secretory', 'protein', 'family')",23.20243975237893
"('phage', 'nuclear', 'disruption', 'protein')",23.190193707224253
"('thiamine', 'diphosphate', 'binding', 'domain')",23.1586609165886
"('Pkd', 'domain', 'containing', 'protein')",23.1568978026298
"('domain', 'containing', 'CoxE-like', 'protein')",23.1568978026298
"('protein', 'containing', 'caspase', 'domain')",23.1568978026298
"('error-prone', 'DNA', 'polymerase', 'involved')",23.146462259867718
"('TIGRFAM', 'phage', 'plasmid-related', 'protein')",23.128778866971857
"('nuclease', 'subunit', 'A,3D', 'domain')",23.126999165909538
"('DNA', 'stabilization', 'protein', 'gp10')",23.126049209736017
"('DNA', 'packaging', 'protein', 'Nu1')",23.07950662379899
"('attachment', 'protein', 'p12', 'family')",22.99413807922356
"('Iron-sulfur', 'cluster', 'binding', 'domain')",22.972794371277267
"('iron-sulfur', 'cluster', 'binding', 'domain')",22.972794371277267
"('acid', 'exporter', 'C-terminal', 'domain')",22.956516140835163
"('major', 'capsid', 'protein', 'E,3D')",22.932366400175006
"('major', 'capsid', 'protein', 'E,4Fe-4S')",22.932366400175
"('major', 'capsid', 'protein', 'E,5')",22.932366400175
"('ABC', 'transporter', 'permease', 'subunit')",22.899296781791463
"('ATP-dependent', 'helicase', 'deoxyribonuclease', 'subunit')",22.894292088659263
"('PFAM', 'EamA-like', 'transporter', 'family')",22.876959132107608
"('This', 'DNA', 'polymerase', 'also')",22.86648340197077
"('Phage-related', 'minor', 'tail', 'protein,4Fe-4S')",22.851238564260107
"('RNA-DNA', 'hybrid', 'binding', 'protein')",22.845775752993234
"('ParB', 'family', 'protein', 'Vibrio')",22.84357840264819
"('Ribonucleoside-triphosphate', 'reductase,3D', 'domain', 'protein')",22.837017536391294
"('Nucleotidyltransferase', 'substrate-binding', 'family', 'protein')",22.824925695746302
"('IstB-like', 'ATP', 'binding', 'protein')",22.810517321361772
"('RelA', 'SpoT', 'domain', 'protein')",22.800594128141427
"('maintenance', 'system', 'antidote', 'protein')",22.79024401137633
"('tail', 'assemb.y', 'chaperone', 'protein')",22.77611963445009
"('PFAM', 'regulatory', 'protein', 'GntR')",22.77499813337672
"(',Podovirus', 'DNA', 'encapsidation', 'protein')",22.774652042270567
"('Podovirus', 'DNA', 'encapsidation', 'protein')",22.77465204227056
"('four-way', 'junction', 'helicase', 'activity')",22.759066026621596
"('PFAM', 'Transposase', 'IS66', 'family')",22.743976975463546
"('activating', 'transcription', 'factor', 'binding')",22.730731843719646
"('Peptidase', 'family', 'U32', 'C-terminal')",22.722771494263796
"('DNA-directed', 'RNA', 'polymerase', 'activity')",22.717644236349024
"('polymerase', 'III', 'subunit', 'epsilon')",22.71660873755912
"('binding', 'transcription', 'factor', 'activity')",22.657071795765894
"('repair', 'via', 'homologous', 'recombination')",22.626134717740932
"('Flavin', 'reductase', 'like', 'domain')",22.615386807121368
"('replication', 'protein', 'O,36-mer', 'N-terminal')",22.604991193739927
"('Cell', 'wall', 'assembly', 'cell')",22.583277826369404
"('phage', 'tail', 'tape', 'measure')",22.571138350568468
"('tail', 'sheath', 'protein', 'beta-sandwich')",22.562553904880602
"('tail', 'sheath', 'protein', 'subtilisin-like')",22.562553904880602
"('tail', 'sheath', 'protein', 'FI,23S')",22.562553904880595
"('Putative', 'cell', 'wall', 'binding')",22.561753624836705
"('PFAM', 'Bacterial', 'Ig-like', 'domain')",22.538433360078557
"('modification', 'DNA', 'specificity', 'domain')",22.53400632776065
"('TIGRFAM', 'phage', 'plasmid', 'primase')",22.52319457124004
"('PFAM', 'Tail', 'Collar', 'domain')",22.50422350898514
"('related', 'serine', 'threonine', 'protein')",22.495359637145206
"('Phage', 'XkdN-like', 'tail', 'assembly')",22.49190332161853
"('Phage', 'tail-collar', 'fibre', 'protein')",22.488350265193027
"('fold', 'nucleotide-binding', 'protein', 'involved')",22.460353610139435
"('DNA', 'binding', 'proteins', 'belonging')",22.455663069814236
"('Type', 'III', 'restriction', 'protein')",22.401893549905672
"('tail', 'tube', 'protein', 'FII')",22.39138680689932
"('tail', 'tube', 'protein', 'FII,4')",22.39138680689932
"('tail', 'tube', 'protein', 'gp19')",22.39138680689932
"('system', 'FeS', 'assembly', 'protein')",22.391326177460762
"('expression', 'modulating', 'family', 'protein')",22.3900667555547
"('Bacteriophage', 'replication', 'protein', 'O,36-mer')",22.384708747245227
"('Bacteriophage', 'replication', 'protein', 'O,4.5')",22.384708747245227
"('PFAM', 'Phage-related', 'baseplate', 'assembly')",22.36339972861559
"('PFAM', 'regulatory', 'protein', 'DeoR')",22.359960634097874
"('cell', 'division', 'ATP-binding', 'protein')",22.333591909396986
"('kinase', 'protein', 'tyrosine', 'kinase')",22.329531527585942
"('PFAM', 'IstB-like', 'ATP', 'binding')",22.329401782761884
"('Bacteriophage', 'Gp15', 'protein,3D', 'domain')",22.328333431765387
"('Phage', 'tail', 'fibre', 'adhesin')",22.28581271261119
"(',TIGRFAM', 'phage', 'regulatory', 'protein')",22.27495576890221
"('PFAM', 'DNA', 'gyrase', 'topoisomerase')",22.272952171514582
"('Conserved', 'protein', 'domain', 'typically')",22.260275542475107
"('DNA', 'replication', 'origin', 'binding')",22.243876098171675
"('polymerase', 'alpha', 'chain', 'like')",22.240559033696982
"('modification', 'radical', 'SAM', 'protein')",22.225192755180828
"('RNA', 'polymerase', 'sigma', 'factor')",22.168581109822497
"('Outer', 'membrane', 'protein', 'transport')",22.135433227225732
"('Uncharacterised', 'protein', 'family', ""UPF0150,3'-to-5"")",22.119668961307426
"('Uncharacterised', 'protein', 'family', 'UPF0150')",22.11966896130742
"('phosphosulfate', 'reductase', 'family,3D', 'domain')",22.098017466479504
"('Phage', 'terminase', 'large', 'subunit,4Fe-4S')",22.065989316109437
"('tail', 'tape', 'measure', 'protein,3')",22.03566995342735
"('type', 'zinc', 'finger', 'protein')",21.99233233625769
"('acid', 'transport', 'system', 'ATPase')",21.97763244676382
"('surface', 'anchor', 'family', 'protein')",21.956170229024544
"('PFAM', 'Biopolymer', 'transport', 'protein')",21.95606369242423
"('sequence-specific', 'DNA', 'binding', 'transcription')",21.95596585463918
"('epimerase', 'dehydratase', 'family', 'protein')",21.9375545508572
"('HlyD', 'family', 'secretion', 'protein')",21.93524439017
"('Putative', 'zinc', 'ribbon', 'domain')",21.92894769954021
"('fatty', 'acid', 'transport', 'protein')",21.92721600627177
"('minor', 'capsid', 'protein', '2,2-oxoacid')",21.91419161910894
"('minor', 'capsid', 'protein', '2,37-kD')",21.91419161910894
"('C-terminal', 'TPP', 'binding', 'domain')",21.913773857465067
"('DNA', 'ligase', 'OB-like', 'domain')",21.897566262221858
"('Universal', 'stress', 'protein', 'family')",21.88310676683482
"('family', 'double-strand', 'break', 'repair')",21.879924672446073
"('methylase', 'N-4', 'N-6', 'domain')",21.85030822329292
"('FtsK', 'SpoIIIE', 'family', 'protein')",21.829780855370643
"('phosphotyrosine', 'protein', 'phosphatase', 'family')",21.82635198853759
"('Bacterial', 'SNF2', 'helicase', 'associated')",21.81766982059787
"('T4-like', 'capsid', 'assembly', 'protein')",21.817114304865363
"('regulatory', 'subunit', 'binding,3D', 'domain')",21.803683196897936
"('antirepressor', 'protein', 'KilAC', 'domain')",21.79493137603088
"('Phage', 'antirepressor', 'protein', 'KilAC')",21.794068132899135
"('polymerase', 'transcriptional', 'activator', 'activity')",21.78990757379806
"('PFAM', 'AAA', 'ATPase', 'central')",21.776998272918448
"('Phage', 'virion', 'morphogenesis', 'family')",21.752475613267123
"('Sporulation', 'initiation', 'inhibitor', 'protein')",21.751480772717848
"('FAD', 'binding', 'domain,3D', 'domain')",21.73912202507482
"('This', 'protein', 'specifically', 'catalyzes')",21.737801687592842
"('polymerase', 'III', 'epsilon', 'subunit')",21.71660873755912
"('second', 'additional', 'domain', 'protein')",21.711486654307436
"('dnaD_dom', 'DnaD', 'domain', 'protein')",21.703992117760507
"('CHC2', 'zinc', 'finger', 'domain')",21.65712707503448
"('transport', 'system', 'permease', 'family')",21.65044028861724
"('restriction', 'protein', 'res', 'subunit')",21.649932257262087
"('PFAM', 'Cell', 'wall', 'assembly')",21.633423934353416
"('LuxR', 'family', 'transcriptional', 'regulator')",21.618817413497815
"('PFAM', 'Integrase', 'core', 'domain')",21.610965051145087
"('tail', 'sheath', 'C-terminal', 'domain')",21.6082992025053
"('DNA', 'binding', 'transcription', 'factor')",21.59632659401943
"(',Phage', 'terminase', 'large', 'subunit')",21.59405300150491
"('Phage', 'tail', 'sheath', 'C-terminal')",21.589733957640092
"('PFAM', 'single-strand', 'binding', 'protein')",21.588677811847
"('lambda', 'tail', 'assembly', 'chaperone')",21.580568015881518
"('radical', 'SAM', 'domain', 'protein')",21.569176957066233
"('ATP-dependent', 'AMP-binding', 'enzyme', 'family')",21.56487218401059
"('Baseplate', 'J-like', 'protein,3D', 'domain')",21.542532601209352
"('conserved', 'C-terminal', 'domain,3D', 'domain')",21.53990313081671
"('repeat-associated', 'core', 'domain', 'protein')",21.534897922584115
"('The', 'DNA', 'N-glycosylase', 'activity')",21.534848608104078
"('terminase-like', 'protein', 'large', 'subunit')",21.5046038328276
"('binding', 'protein', 'Primosomal', 'replication')",21.49882919806904
"('regulated', 'sequence-specific', 'DNA', 'binding')",21.483212857504043
"('Uncharacterized', 'protein', 'family', 'UPF0029')",21.478122932219897
"('TIGRFAM', 'DNA', 'polymerase', 'LigD')",21.47597405067313
"('restriction-modification', 'system', 'methyltransferase', 'subunit')",21.472561577684218
"('LTXXQ', 'motif', 'family', 'protein')",21.468069267555983
"('Fibronectin', 'type', 'III', 'protein')",21.46604574286414
"('cytosine-specific', 'DNA', 'methylase,8-oxoguanine', 'DNA')",21.46512999983377
"('PFAM', 'glycosyl', 'transferase', 'family')",21.4632405678963
"('modification', 'methylase', 'DNA', 'replication')",21.459794368076373
"('recA', 'bacterial', 'DNA', 'recombination')",21.44912768235097
"('Transposase', 'DDE', 'domain', 'group')",21.444902395931962
"('bacterial', 'histone-like', 'protein', 'family')",21.438321924161926
"('Phage', 'tail', 'assembly', 'chaperone')",21.4337813335948
"('serine', 'protease,3D', 'domain', 'protein')",21.426084435445183
"('HTH', 'DNA-binding', 'domain,3D', 'domain')",21.421098607899914
"('NADH', 'oxidase', 'family', 'protein')",21.41560184766184
"(',tail', 'collar', 'domain', 'protein')",21.410752781689197
"('synthase', 'complex', 'beta', 'subunit')",21.392880476116083
"('PFAM', 'DNA', 'methylase', 'N-4')",21.388607510428777
"('PFAM', 'Transposase', 'DDE', 'domain')",21.38450995349659
"('Phage', 'head-tail', 'joining', 'protein')",21.383397686565253
"('extracellular', 'solute-binding', 'protein', 'family')",21.362904424572186
"('Bacterial', 'DNA', 'polymerase', 'III')",21.29920837380172
"('amino', 'acid', 'transport', 'protein')",21.295603412251793
"('sheath', 'protein', 'subtilisin-like', 'domain')",21.285221899605347
"('sheath', 'protein', 'beta-sandwich', 'domain')",21.28522189960534
"('Phage', 'related', 'hypothetical', 'protein')",21.281511305667877
"('PFAM', 'Resolvase', 'domain-containing', 'protein')",21.280090253195596
"('Bacteriophage', 'capsid', 'portal', 'protein,3D')",21.27136878696983
"('phage', 'minor', 'capsid', ""protein,5'-3"")",21.257097555265894
"('attenuator', 'common', 'domain', 'protein')",21.243881104224435
"('Radical', 'SAM', 'domain', 'protein')",21.22938153452933
"('Putative', 'inner', 'membrane', 'protein')",21.195003507315903
"('Phage', 'terminase', 'large', 'subunit')",21.18153034841564
"('bacteriophage', 'major', 'structural', 'protein')",21.16210760923196
"('membrane', 'attachment,3D', 'domain', 'protein')",21.149244230086367
"('polymerase', 'III', 'delta', 'subunit')",21.103631860668372
"('membrane', 'protein', 'TerC', 'family')",21.075751844777216
"('wall', 'anchor', 'domain', 'protein')",21.074056733692146
"('Single-strand', 'binding', 'protein', 'family,4Fe-4S')",21.056940918906427
"('PFAM', 'C-5', 'cytosine-specific', 'DNA')",21.040835839656218
"('PFAM', 'NLP', 'P60', 'protein')",21.03072661761255
"('Phage', 'holin', 'family', 'Hol44')",20.993113734658053
"('PFAM', 'SPFH', 'domain', 'Band')",20.991005615767385
"('TIGRFAM', 'TIGR02757', 'family', 'protein')",20.95149374181507
"('Promotes', 'RNA', 'polymerase', 'assembly')",20.93542280293265
"(',phage', 'major', 'capsid', 'protein')",20.932366400175
"('bacterial', 'integral', 'membrane', 'protein')",20.92390452469958
"('sequence-specific', 'DNA', 'binding,3D', 'domain')",20.90413891614535
"('RNA-directed', 'DNA', 'polymerase', 'activity')",20.882082542397704
"('nucleotidyltransferase', 'substrate', 'binding', 'protein')",20.865539007814668
"('ABC-2', 'family', 'transporter', 'protein')",20.86408583003383
"('amine', 'oxidase', 'domain', 'protein')",20.84523804319626
"('length', 'tape', 'measure', 'protein')",20.831343938176055
"('PSP1', 'C-terminal', 'domain', 'protein')",20.822743405409177
"('protein', 'Gp19/Gp15/Gp42,6-O-methylguanine', 'DNA', 'methyltransferase')",20.813332510434627
"('polymerase', 'III', 'chi', 'subunit')",20.804071578809463
"('Tail', 'fiber', 'assembly', 'protein')",20.800694926652916
"('Phage', 'regulatory', 'protein', 'Rha')",20.797086002342716
"('tail', 'shaft', 'protein', 'Bacteriophage')",20.7424739165018
"('PFAM', 'type', 'III', 'restriction')",20.729640189332862
"('tail', 'assembly', 'chaperone', 'protein')",20.71316772882217
"('tail', 'collar', 'domain', ""protein,5'-3"")",20.70818820133198
"('KAP', 'P-loop', 'domain', 'protein')",20.707734519446326
"('LexA', 'DNA', 'binding', 'domain,3D')",20.707253131721977
"('Putative', 'transposase', 'DNA-binding', 'domain')",20.650410269427816
"('Nucleotidyltransferase', 'DNA', 'polymerase', 'involved')",20.622900303810717
"('minor', 'tail', 'protein', 'L,3')",20.610162542859875
"('minor', 'tail', 'protein', 'L,50S')",20.610162542859875
"('protein', 'containing', 'TIR-like', 'domain')",20.571935301908653
"('chain', 'dehydrogenase', 'reductase', 'family')",20.56904665586302
"('Phage', 'head', 'completion', 'protein')",20.563638392497268
"('Phage-related', 'minor', 'tail', 'protein')",20.54514275100947
"('YopX', 'protein,4Fe-4S', 'binding', 'domain')",20.541597572700425
"('factor', 'Mce', 'family', 'protein')",20.50356794877736
"('TrkA', 'C-terminal', 'domain', 'protein')",20.500815310521823
"('transport', 'system', 'permease', 'protein')",20.475010569062988
"('tail', 'tape', 'measure', ""protein,5'-3"")",20.450707452706197
"('TIGRFAM', 'integral', 'membrane', 'protein')",20.437076342352725
"('cytosine-specific', 'DNA', 'methylase,3D', 'domain')",20.424684688370732
"('Bacteriophage', 'lambda', 'tail', 'assembly')",20.394919204488176
"('phage', 'lysis', 'regulatory', 'protein')",20.394537384654882
"('ligase', 'middle', 'domain', 'protein')",20.345164440061623
"('ATP', 'dependent', 'DNA', 'ligase')",20.328658357286812
"('PFAM', 'Phage', 'head-tail', 'joining')",20.303161584247555
"('DNA-binding', 'transcription', 'factor', 'activity')",20.294583337554066
"('LAGLIDADG', 'DNA', 'endonuclease', 'family')",20.291971588369854
"('phage', 'Terminase', 'large', 'subunit')",20.279634262800677
"('SNF2', 'family', 'N-terminal', 'domain')",20.256338779132953
"(',Phage', 'minor', 'structural', 'protein')",20.24826948798063
"('ABC', 'transporter', 'ATP-binding', 'protein')",20.232191403143737
"('protease', 'XkdF,3D', 'domain', 'protein')",20.224986792471967
"('phage', 'tail', 'tape-measure', 'protein')",20.208005524977587
"('shock', 'protein', 'DnaJ', 'domain')",20.193161346616577
"('mobilization', 'nuclease', 'domain', 'protein')",20.188006374874043
"('tail', 'tape', 'measure', 'protein,4Fe-4S')",20.187673046872405
"('tail', 'tape', 'measure', 'protein')",20.17456778161123
"('amino', 'terminal', 'protease', 'family')",20.155984125643855
